tick,hero_id,hero_name,x,y,hp_raw,hp_percent
4847,129,Mars,1.113473046875,1.00165390625,802,40.1
4857,64,Jakiro,1.08922109375,0.988616796875,720,36.0
4861,69,DoomBringer,1.240958203125,1.199190625,802,40.1
4875,4,Bloodseeker,1.202998046875,1.207587890625,714,35.699999999999996
4877,39,QueenOfPain,1.0457152343749998,1.0500464843750001,626,31.3
4877,97,Magnataur,1.16616328125,1.18945078125,720,36.0
4891,73,Alchemist,1.115765234375,0.994039453125,802,40.1
4895,40,Venomancer,1.245456640625,1.212908984375,610,30.5
4899,87,Disruptor,1.274538671875,1.3576878906249998,626,31.3
4903,30,WitchDoctor,1.0585621093750002,1.011646875,632,31.6
4907,129,Mars,1.137216796875,1.0057703125000002,802,40.1
4917,64,Jakiro,1.1143421875,0.9957496093750001,720,36.0
4921,69,DoomBringer,1.23259765625,1.181846875,802,40.1
4935,4,Bloodseeker,1.183391015625,1.1970703125,714,35.699999999999996
4937,39,QueenOfPain,1.061344140625,1.059710546875,626,31.3
4937,97,Magnataur,1.143004296875,1.18524921875,720,36.0
4951,73,Alchemist,1.138128515625,0.9976734375,802,40.1
4955,40,Venomancer,1.22767578125,1.200396875,610,30.5
4959,87,Disruptor,1.252210546875,1.351993359375,626,31.3
4963,30,WitchDoctor,1.07879140625,1.00236328125,632,31.6
4967,129,Mars,1.156384375,1.0188207031249998,802,40.1
4977,64,Jakiro,1.14123046875,0.9968421875,720,36.0
4981,69,DoomBringer,1.22243671875,1.16206171875,802,40.1
4995,4,Bloodseeker,1.164072265625,1.186003515625,714,35.699999999999996
4997,97,Magnataur,1.13210078125,1.164534765625,720,36.0
4999,39,QueenOfPain,1.0749851562500001,1.064964453125,626,31.3
5011,73,Alchemist,1.1519445312499998,1.0070656249999999,802,40.1
5015,40,Venomancer,1.212728125,1.184441015625,632,31.6
5019,87,Disruptor,1.23821640625,1.335,626,31.3
5023,30,WitchDoctor,1.1019140625,1.001387890625,632,31.6
5031,129,Mars,1.1578515625,1.032878515625,802,40.1
5037,64,Jakiro,1.1656957031250001,0.992972265625,720,36.0
5041,69,DoomBringer,1.21428828125,1.142616015625,802,40.1
5055,4,Bloodseeker,1.14485,1.174766796875,714,35.699999999999996
5059,39,QueenOfPain,1.096644140625,1.068583984375,626,31.3
5069,97,Magnataur,1.14354375,1.172253515625,720,36.0
5075,40,Venomancer,1.19825078125,1.168043359375,632,31.6
5079,87,Disruptor,1.22661015625,1.315090234375,626,31.3
5083,30,WitchDoctor,1.1208910156249998,1.005695703125,632,31.6
5091,129,Mars,1.1573816406250002,1.041858984375,802,40.1
5097,64,Jakiro,1.174434765625,1.012144921875,720,36.0
5125,39,QueenOfPain,1.100394140625,1.058807421875,626,31.3
5135,40,Venomancer,1.19602890625,1.147021484375,632,31.6
5139,87,Disruptor,1.21589375,1.2948328125000002,626,31.3
5143,30,WitchDoctor,1.12071640625,1.027214453125,632,31.6
5145,69,DoomBringer,1.1998546875,1.1306128906250001,802,40.1
5155,129,Mars,1.16963984375,1.03132578125,802,40.1
5159,64,Jakiro,1.1703468750000001,1.0089027343749999,720,36.0
5165,73,Alchemist,1.150997265625,1.019577734375,802,40.1
5185,39,QueenOfPain,1.11796015625,1.0647023437499998,626,31.3
5195,40,Venomancer,1.186585546875,1.12918828125,632,31.6
5199,87,Disruptor,1.2042566406250002,1.2749390624999999,626,31.3
5203,30,WitchDoctor,1.1191527343749998,1.048787890625,632,31.6
5205,69,DoomBringer,1.1869859375,1.117227734375,802,40.1
5219,64,Jakiro,1.159920703125,1.0257140624999999,720,36.0
5225,73,Alchemist,1.146321875,1.03598515625,802,40.1
5249,39,QueenOfPain,1.1100183593750002,1.0624390625000002,626,31.3
5259,87,Disruptor,1.196337890625,1.2543382812500001,626,31.3
5261,40,Venomancer,1.1806140625000001,1.10901875,632,31.6
5281,69,DoomBringer,1.175830078125,1.121036328125,802,40.1
5285,64,Jakiro,1.1382105468750001,1.033721875,720,36.0
5291,30,WitchDoctor,1.1120582031250001,1.04578125,632,31.6
5313,4,Bloodseeker,1.1371898437499999,1.175340625,714,35.699999999999996
5319,87,Disruptor,1.1973289062499999,1.23135234375,626,31.3
5321,40,Venomancer,1.1738328125,1.08885390625,632,31.6
5341,69,DoomBringer,1.1768640625,1.102147265625,802,40.1
5361,30,WitchDoctor,1.11271953125,1.0342589843749999,632,31.6
5373,4,Bloodseeker,1.15173359375,1.15855,714,35.699999999999996
5379,87,Disruptor,1.198605859375,1.20868515625,626,31.3
5381,40,Venomancer,1.16211171875,1.070384375,632,31.6
5401,69,DoomBringer,1.16666640625,1.08191640625,802,40.1
5417,64,Jakiro,1.15311875,1.02646015625,720,36.0
5433,4,Bloodseeker,1.166334375,1.1418296875,714,35.699999999999996
5439,73,Alchemist,1.149280859375,1.048807421875,802,40.1
5439,87,Disruptor,1.192386328125,1.18650859375,626,31.3
5441,40,Venomancer,1.15640625,1.05009765625,632,31.6
5455,30,WitchDoctor,1.122908984375,1.0549367187499998,632,31.6
5463,69,DoomBringer,1.16024921875,1.066301171875,802,40.1
5473,129,Mars,1.155849609375,1.040289453125,785,39.25
5493,97,Magnataur,1.1658765625,1.1695031249999999,720,36.0
5493,4,Bloodseeker,1.1773597656249999,1.122633203125,714,35.699999999999996
5499,87,Disruptor,1.1862328125000001,1.16429921875,626,31.3
5505,40,Venomancer,1.156552734375,1.052691796875,452,22.6
5523,69,DoomBringer,1.174228515625,1.078206640625,802,40.1
5531,64,Jakiro,1.1578953125,1.0396828125,708,35.4
5533,39,QueenOfPain,1.1074671875,1.0621007812499998,626,31.3
5533,129,Mars,1.157336328125,1.044265234375,791,39.550000000000004
5553,97,Magnataur,1.1702171875,1.146608984375,720,36.0
5559,87,Disruptor,1.18363515625,1.14177109375,626,31.3
5561,73,Alchemist,1.152668359375,1.056661328125,802,40.1
5567,4,Bloodseeker,1.176741796875,1.1030250000000001,714,35.699999999999996
5583,69,DoomBringer,1.187462109375,1.095973046875,802,40.1
5593,39,QueenOfPain,1.130113671875,1.0614992187499999,626,31.3
5601,40,Venomancer,1.158665625,1.064100390625,95,4.75
5603,64,Jakiro,1.1623765625,1.037655078125,706,35.3
5613,129,Mars,1.152713671875,1.0581640625,793,39.65
5619,87,Disruptor,1.178884375,1.1229164062499999,626,31.3
5627,97,Magnataur,1.17890625,1.126155859375,720,36.0
5627,4,Bloodseeker,1.177950390625,1.10901875,714,35.699999999999996
5633,30,WitchDoctor,1.1352101562499999,1.0647609375,632,31.6
5643,69,DoomBringer,1.183466796875,1.116856640625,802,40.1
5659,73,Alchemist,1.15371328125,1.058933203125,652,32.6
5663,64,Jakiro,1.155548046875,1.0333960937500002,704,35.199999999999996
5673,39,QueenOfPain,1.120703125,1.059862109375,529,26.450000000000003
5673,129,Mars,1.137281640625,1.067824609375,691,34.55
5685,87,Disruptor,1.184710546875,1.1246828125,626,31.3
5695,4,Bloodseeker,1.17337421875,1.1279027343749999,714,35.699999999999996
5701,30,WitchDoctor,1.1261695312500002,1.05818828125,538,26.900000000000002
5703,69,DoomBringer,1.1775695312499999,1.1365085937500001,802,40.1
5719,73,Alchemist,1.15401484375,1.0386242187499999,642,32.1
5723,64,Jakiro,1.151346484375,1.018662109375,709,35.449999999999996
5733,39,QueenOfPain,1.0988234374999999,1.0585984375000002,535,26.75
5733,129,Mars,1.1189085937499998,1.07654765625,690,34.5
5733,97,Magnataur,1.18570078125,1.138312890625,720,36.0
5745,87,Disruptor,1.1664125,1.1385484375,626,31.3
5755,4,Bloodseeker,1.15677109375,1.141904296875,714,35.699999999999996
5761,30,WitchDoctor,1.10837890625,1.04552734375,544,27.200000000000003
5763,69,DoomBringer,1.17220703125,1.13860703125,802,40.1
5779,73,Alchemist,1.15280625,1.01715703125,641,32.05
5793,129,Mars,1.11060546875,1.077099609375,698,34.9
5795,64,Jakiro,1.139328515625,1.001661328125,708,35.4
5805,87,Disruptor,1.1515953125,1.15598515625,626,31.3
5815,4,Bloodseeker,1.139491015625,1.155944921875,714,35.699999999999996
5821,30,WitchDoctor,1.0947535156250001,1.059766796875,550,27.500000000000004
5831,69,DoomBringer,1.16888671875,1.138948828125,802,40.1
5839,73,Alchemist,1.152869921875,0.9951183593749999,648,32.4
5853,129,Mars,1.124632421875,1.06134140625,698,34.9
5863,39,QueenOfPain,1.099034375,1.067752734375,551,27.55
5865,87,Disruptor,1.137972265625,1.174575,626,31.3
5873,64,Jakiro,1.146209765625,0.99446171875,707,35.35
5875,4,Bloodseeker,1.122975,1.170400390625,714,35.699999999999996
5889,30,WitchDoctor,1.096530859375,1.0689453125,558,27.900000000000002
5899,73,Alchemist,1.1718640625,0.98381953125,654,32.7
5913,129,Mars,1.14653828125,1.0572203125,697,34.849999999999994
5925,39,QueenOfPain,1.1031164062499998,1.06455703125,558,27.900000000000002
5925,87,Disruptor,1.12124765625,1.189730078125,626,31.3
5935,4,Bloodseeker,1.10760859375,1.1864625,714,35.699999999999996
5943,64,Jakiro,1.154901171875,0.975484765625,705,35.25
5959,73,Alchemist,1.184948828125,0.975994921875,661,33.050000000000004
5961,30,WitchDoctor,1.1069605468750001,1.058497265625,566,28.299999999999997
5973,129,Mars,1.154664453125,1.035066015625,703,35.15
5985,69,DoomBringer,1.161980078125,1.14089375,802,40.1
5987,39,QueenOfPain,1.1062671875,1.063701171875,564,28.199999999999996
6005,87,Disruptor,1.1044859375,1.1991394531250001,626,31.3
6007,64,Jakiro,1.15466796875,0.9827195312500001,711,35.55
6021,30,WitchDoctor,1.08917734375,1.067205859375,573,28.65
6033,129,Mars,1.14716328125,1.052989453125,710,35.5
6045,69,DoomBringer,1.17941171875,1.1269261718749999,802,40.1
6045,40,Venomancer,1.399069921875,1.3845945312499999,632,31.6
6047,39,QueenOfPain,1.096516015625,1.07997421875,571,28.549999999999997
6067,64,Jakiro,1.1559265625000001,0.974892578125,717,35.85
6093,129,Mars,1.1316187500000001,1.0704640625,717,35.85
6103,30,WitchDoctor,1.07437265625,1.080608984375,584,29.2
6105,40,Venomancer,1.3924183593750001,1.3637562500000002,632,31.6
6111,39,QueenOfPain,1.083525390625,1.077579296875,579,28.95
6111,69,DoomBringer,1.17381953125,1.1355871093749998,802,40.1
6127,64,Jakiro,1.1510203125,1.000426171875,720,36.0
6135,97,Magnataur,1.187379296875,1.144559375,720,36.0
6153,129,Mars,1.110626171875,1.082464453125,724,36.199999999999996
6165,40,Venomancer,1.3820300781250001,1.344725390625,632,31.6
6171,39,QueenOfPain,1.06476796875,1.085999609375,586,29.299999999999997
6171,69,DoomBringer,1.190352734375,1.1288609375,802,40.1
6187,64,Jakiro,1.153668359375,1.026448828125,720,36.0
6191,73,Alchemist,1.183121484375,0.977900390625,687,34.35
6213,129,Mars,1.09378046875,1.0991285156250001,733,36.65
6225,40,Venomancer,1.3698316406250002,1.3265671874999998,632,31.6
6231,69,DoomBringer,1.179821875,1.128902734375,802,40.1
6237,39,QueenOfPain,1.068483984375,1.0844410156250002,594,29.7
6251,73,Alchemist,1.163441015625,0.9889429687500001,694,34.699999999999996
6273,129,Mars,1.08214609375,1.1195945312500002,741,37.05
6275,97,Magnataur,1.186008203125,1.133196875,720,36.0
6285,64,Jakiro,1.148809765625,1.0489585937500001,720,36.0
6285,40,Venomancer,1.35548828125,1.31016484375,632,31.6
6291,30,WitchDoctor,1.07314921875,1.0866234375,607,30.349999999999998
6291,69,DoomBringer,1.159532421875,1.1379371093750001,802,40.1
6297,39,QueenOfPain,1.07578984375,1.105634765625,622,31.1
6311,4,Bloodseeker,1.0964769531249998,1.1873328125,714,35.699999999999996
6333,129,Mars,1.069011328125,1.131539453125,749,37.45
6345,40,Venomancer,1.33911015625,1.296684375,632,31.6
6351,30,WitchDoctor,1.077327734375,1.10968515625,615,30.75
6351,69,DoomBringer,1.142364453125,1.15272109375,802,40.1
6353,64,Jakiro,1.149736328125,1.04982421875,720,36.0
6357,39,QueenOfPain,1.083115234375,1.1209375,629,31.45
6373,4,Bloodseeker,1.096898046875,1.1926671875,714,35.699999999999996
6375,73,Alchemist,1.1595886718750001,0.9821667968750001,708,35.4
6399,129,Mars,1.0506921875000002,1.14048828125,756,37.8
6405,40,Venomancer,1.32417109375,1.2811765624999998,632,31.6
6411,30,WitchDoctor,1.075035546875,1.1311328125,622,31.1
6411,69,DoomBringer,1.125439453125,1.1676625,802,40.1
6417,64,Jakiro,1.144901171875,1.0596375,720,36.0
6419,39,QueenOfPain,1.07919921875,1.12604375,637,31.85
6431,97,Magnataur,1.1689820312499999,1.13093515625,720,36.0
6433,4,Bloodseeker,1.103701171875,1.192219140625,714,35.699999999999996
6435,87,Disruptor,1.089253125,1.18897109375,626,31.3
6459,129,Mars,1.066320703125,1.15799921875,763,38.15
6465,40,Venomancer,1.30568828125,1.2703125,632,31.6
6471,69,DoomBringer,1.11020859375,1.18420546875,802,40.1
6477,64,Jakiro,1.163309375,1.070625,720,36.0
6479,39,QueenOfPain,1.0713132812500001,1.132975,642,32.1
6487,30,WitchDoctor,1.059169921875,1.142468359375,629,31.45
6491,97,Magnataur,1.147091015625,1.13795546875,720,36.0
6495,87,Disruptor,1.073542578125,1.197629296875,626,31.3
6519,129,Mars,1.0756984374999998,1.17875234375,769,38.45
6525,40,Venomancer,1.28725234375,1.2586144531249999,632,31.6
6539,39,QueenOfPain,1.0625109375,1.153844140625,648,32.4
6551,30,WitchDoctor,1.0564210937499998,1.1648390625,632,31.6
6551,64,Jakiro,1.162796484375,1.079156640625,720,36.0
6551,97,Magnataur,1.13271015625,1.156590625,720,36.0
6551,69,DoomBringer,1.09168203125,1.18013203125,802,40.1
6555,4,Bloodseeker,1.096142578125,1.190582421875,714,35.699999999999996
6573,87,Disruptor,1.07270625,1.203551171875,626,31.3
6579,129,Mars,1.080584765625,1.173053125,732,36.6
6585,40,Venomancer,1.26790546875,1.248416796875,632,31.6
6599,39,QueenOfPain,1.062015234375,1.163812109375,648,32.4
6607,73,Alchemist,1.1595875,0.9780125000000001,733,36.65
6611,30,WitchDoctor,1.0551804687500002,1.178721875,632,31.6
6611,97,Magnataur,1.1179894531249999,1.17532734375,720,36.0
6611,69,DoomBringer,1.090659375,1.16853046875,756,37.8
6635,4,Bloodseeker,1.0956203125,1.1878003906249999,714,35.699999999999996
6645,40,Venomancer,1.249002734375,1.237431640625,632,31.6
6647,129,Mars,1.07608046875,1.177125390625,688,34.4
6671,64,Jakiro,1.1814953125,1.0951515625,720,36.0
6671,97,Magnataur,1.0970140625,1.17994140625,720,36.0
6671,69,DoomBringer,1.08974609375,1.17275390625,731,36.55
6677,39,QueenOfPain,1.0678796875,1.1480921875,648,32.4
6677,87,Disruptor,1.071569921875,1.201787109375,497,24.85
6683,30,WitchDoctor,1.0439625000000001,1.1847046875,632,31.6
6695,4,Bloodseeker,1.08301640625,1.18885,660,33.0
6705,40,Venomancer,1.227292578125,1.2347609375,632,31.6
6711,129,Mars,1.0740671875,1.175836328125,446,22.3
6711,73,Alchemist,1.16115859375,0.95833984375,745,37.25
6739,39,QueenOfPain,1.071485546875,1.1521886718749998,648,32.4
6743,30,WitchDoctor,1.03744609375,1.18837890625,632,31.6
6747,64,Jakiro,1.1764210937500001,1.098321484375,720,36.0
6765,97,Magnataur,1.075051171875,1.17499140625,720,36.0
6765,69,DoomBringer,1.07283203125,1.1697484375,694,34.699999999999996
6765,40,Venomancer,1.2056031249999999,1.231917578125,632,31.6
6773,4,Bloodseeker,1.0712000000000002,1.178614453125,621,31.05
6775,73,Alchemist,1.178558203125,0.93290390625,752,37.6
6779,129,Mars,1.065475,1.1671765625000001,181,9.049999999999999
6779,87,Disruptor,1.0695375,1.19028828125,506,25.3
6803,30,WitchDoctor,1.020687109375,1.174680078125,632,31.6
6807,64,Jakiro,1.152216796875,1.10748515625,720,36.0
6825,40,Venomancer,1.1873156249999999,1.22156875,632,31.6
6835,73,Alchemist,1.181746875,0.8991359374999999,759,37.95
6839,129,Mars,1.0575902343749999,1.14801015625,0,0.0
6843,4,Bloodseeker,1.0637,1.160458984375,670,33.5
6853,87,Disruptor,1.064632421875,1.171309765625,512,25.6
6859,39,QueenOfPain,1.072116796875,1.1368015625,648,32.4
6863,30,WitchDoctor,1.002244921875,1.160746875,632,31.6
6869,64,Jakiro,1.150576171875,1.103156640625,720,36.0
6869,69,DoomBringer,1.06995625,1.16361328125,660,33.0
6871,97,Magnataur,1.07630625,1.1664734375,720,36.0
6885,40,Venomancer,1.170478515625,1.21205078125,632,31.6
6905,4,Bloodseeker,1.051396484375,1.174920703125,676,33.800000000000004
6907,73,Alchemist,1.201887109375,0.8919738281249999,767,38.35
6913,87,Disruptor,1.0630125000000001,1.193871875,517,25.85
6919,39,QueenOfPain,1.08069453125,1.116803125,648,32.4
6923,30,WitchDoctor,0.9802000000000001,1.1603734375,632,31.6
6929,64,Jakiro,1.16596796875,1.085625,720,36.0
6929,69,DoomBringer,1.09012578125,1.157373046875,668,33.4
6931,97,Magnataur,1.096689453125,1.15599375,720,36.0
6945,40,Venomancer,1.15896484375,1.195196484375,632,31.6
6965,4,Bloodseeker,1.0464109375000001,1.1958984375,682,34.1
6967,73,Alchemist,1.2244507812499998,0.8926246093750001,774,38.7
6973,87,Disruptor,1.0656687500000002,1.21671640625,522,26.1
6979,39,QueenOfPain,1.0700953125000001,1.0973546875,648,32.4
6983,30,WitchDoctor,0.9590515625,1.170107421875,632,31.6
6989,64,Jakiro,1.15660625,1.061390234375,720,36.0
6989,69,DoomBringer,1.1081468749999999,1.1437046875,675,33.75
6991,97,Magnataur,1.114759375,1.140461328125,720,36.0
7005,40,Venomancer,1.1647609375,1.174254296875,632,31.6
7025,4,Bloodseeker,1.0449195312500001,1.2181078125,688,34.4
7027,73,Alchemist,1.2471046875,0.892965234375,780,39.0
7033,87,Disruptor,1.0695007812500001,1.2394421875000001,527,26.35
7039,39,QueenOfPain,1.060398046875,1.0776976562499998,648,32.4
7043,30,WitchDoctor,0.9410789062500001,1.1848390625,632,31.6
7049,64,Jakiro,1.16171640625,1.03633671875,720,36.0
7049,69,DoomBringer,1.12515625,1.12874765625,683,34.150000000000006
7051,97,Magnataur,1.13739375,1.142398828125,720,36.0
7065,40,Venomancer,1.17924296875,1.1580320312499999,632,31.6
7085,4,Bloodseeker,1.039825390625,1.23916015625,694,34.699999999999996
7087,73,Alchemist,1.269708203125,0.891541796875,787,39.35
7093,87,Disruptor,1.0685046875,1.261622265625,533,26.650000000000002
7103,30,WitchDoctor,0.92424921875,1.201075390625,632,31.6
7105,39,QueenOfPain,1.0659046875,1.081151171875,648,32.4
7109,64,Jakiro,1.172273046875,1.0123914062500001,720,36.0
7109,69,DoomBringer,1.143701171875,1.1162281250000001,690,34.5
7111,97,Magnataur,1.157362109375,1.15530625,720,36.0
7125,40,Venomancer,1.185753125,1.1381421875000002,632,31.6
7145,4,Bloodseeker,1.0253468749999999,1.255508984375,699,34.949999999999996
7147,73,Alchemist,1.2919859374999998,0.8947742187500001,794,39.7
7153,87,Disruptor,1.071019140625,1.284451953125,538,26.900000000000002
7163,30,WitchDoctor,0.92112421875,1.2224609375,632,31.6
7169,64,Jakiro,1.18013203125,0.9878367187500001,720,36.0
7169,69,DoomBringer,1.16162578125,1.102858984375,698,34.9
7177,97,Magnataur,1.15226328125,1.150973046875,720,36.0
7185,40,Venomancer,1.1881531250000001,1.11658671875,632,31.6
7187,39,QueenOfPain,1.081140234375,1.0950218749999998,648,32.4
7205,4,Bloodseeker,1.00747578125,1.2687195312500001,705,35.25
7207,73,Alchemist,1.312292578125,0.89310546875,802,40.1
7213,87,Disruptor,1.074317578125,1.306767578125,543,27.150000000000002
7223,30,WitchDoctor,0.9211695312500001,1.2458984375,632,31.6
